timestamp,cpu_utility_pct,memory_in_use_pct,disk_active_time_pct,virtual_memory_pct,process_count,disk_queue_length
2026-04-13T16:33:02.137Z,19.41,86.46,0.00,19.98,365,0.00
2026-04-13T16:33:04.152Z,24.69,86.35,0.00,19.98,365,0.00
2026-04-13T16:33:06.167Z,22.21,86.39,0.00,19.98,365,0.00
2026-04-13T16:33:08.178Z,22.16,86.42,0.00,19.98,365,0.00
2026-04-13T16:33:10.192Z,25.75,86.54,0.00,19.98,365,0.00
2026-04-13T16:33:12.192Z,27.88,86.53,0.00,19.98,366,0.00
2026-04-13T16:33:14.198Z,34.80,86.67,0.00,19.98,366,0.00
2026-04-13T16:33:16.204Z,21.79,86.61,0.00,19.98,366,0.00
2026-04-13T16:33:18.213Z,28.84,86.68,0.00,19.98,364,0.00
2026-04-13T16:33:20.219Z,33.96,86.85,0.00,19.98,364,0.00
2026-04-13T16:33:22.229Z,30.08,86.54,0.00,19.98,364,0.00
2026-04-13T16:33:24.242Z,31.26,86.53,0.00,19.98,364,0.00
2026-04-13T16:33:26.250Z,35.50,86.52,0.00,19.98,364,0.00
2026-04-13T16:33:28.249Z,25.56,86.54,0.00,19.98,364,0.00
2026-04-13T16:33:30.251Z,25.18,86.70,0.00,19.98,364,0.00
2026-04-13T16:33:32.265Z,25.28,86.58,0.00,19.98,364,0.00
2026-04-13T16:33:34.266Z,19.54,86.64,0.00,19.98,364,0.00
2026-04-13T16:33:36.276Z,14.90,86.60,0.00,19.98,364,0.00
2026-04-13T16:33:38.276Z,18.82,86.66,0.00,19.98,364,0.00
2026-04-13T16:33:40.291Z,23.26,86.37,0.00,19.98,364,0.00
2026-04-13T16:33:42.297Z,34.40,86.61,0.00,19.98,363,0.00
2026-04-13T16:33:44.302Z,22.84,86.51,0.00,19.98,363,0.00
2026-04-13T16:33:46.304Z,19.36,86.51,0.00,19.98,363,0.00
2026-04-13T16:33:48.313Z,17.11,86.55,0.00,19.98,363,0.00
2026-04-13T16:33:50.317Z,16.25,86.49,0.00,19.98,363,0.00
2026-04-13T16:33:52.329Z,18.60,86.75,0.00,19.90,365,0.00
2026-04-13T16:33:54.335Z,30.62,87.02,0.00,19.89,363,0.00
2026-04-13T16:33:56.340Z,34.21,87.06,0.00,19.89,363,0.00
2026-04-13T16:33:58.342Z,32.33,87.11,0.00,19.89,362,0.00
2026-04-13T16:34:00.351Z,31.53,87.13,0.00,19.89,362,0.00
2026-04-13T16:34:02.355Z,28.51,87.10,0.00,19.89,362,0.00
2026-04-13T16:34:04.367Z,23.26,87.17,0.00,19.89,362,0.00
2026-04-13T16:34:06.383Z,29.36,86.65,0.00,19.89,364,0.00
2026-04-13T16:34:08.383Z,18.86,86.56,0.00,19.89,365,0.00
2026-04-13T16:34:10.396Z,31.52,86.33,0.00,19.89,367,0.00
2026-04-13T16:34:12.406Z,30.15,86.62,0.00,19.89,366,0.00
